橋梁ID,点検年1,BCI1,点検年2,BCI2,
991,1984,100,2003,72.7,19
991,2004,72.8,2006,71.7,2
991,2007,74.9,2009,74.1,2
991,2009,74.1,2011,74.1,2
991,2011,74.1,2013,73.9,2
991,2013,73.9,2015,73.9,2
991,2015,73.9,2017,73.8,2
992,1983,100,2003,71.7,20
992,2003,71.7,2004,71.7,1
992,2006,72.8,2007,68.8,1
992,2007,68.8,2009,67.9,2
992,2009,67.9,2011,67.7,2
992,2013,69.1,2015,62.9,2
992,2015,62.9,2017,62.9,2
993,1983,100,2003,72.3,20
993,2003,72.3,2004,72.3,1
993,2004,72.3,2006,70.9,2
993,2006,70.9,2007,63.5,1
993,2007,63.5,2009,61.1,2
993,2013,62.6,2015,62.1,2
993,2015,62.1,2017,61.1,2
994,1982,100,2003,71.1,21
994,2003,71.1,2004,71.1,1
994,2004,71.1,2006,70.7,2
994,2007,74.9,2009,74.6,2
994,2009,74.6,2011,74.6,2
994,2011,74.6,2013,74.3,2
994,2013,74.3,2015,74.2,2
994,2015,74.2,2017,73.8,2
995,1984,100,2003,72.2,19
995,2003,72.2,2004,72.2,1
995,2007,74.8,2009,74.3,2
995,2011,74.6,2013,74.5,2
995,2013,74.5,2015,74.5,2
995,2015,74.5,2017,74.1,2
996,1984,100,2003,72.4,19
996,2003,72.4,2004,72.4,1
996,2007,74.8,2009,74.2,2
996,2011,74.6,2013,74.3,2
996,2013,74.3,2015,73.8,2
996,2015,73.8,2017,73.8,2
997,1985,100,2003,75,18
997,2003,75,2005,75,2
997,2005,75,2007,75,2
997,2007,75,2009,75,2
997,2009,75,2011,74.8,2
997,2011,74.8,2015,74.4,4
997,2015,74.4,2017,72.7,2
998,1970,100,2003,69.9,33
998,2003,69.9,2005,69.7,2
998,2005,69.7,2007,68.5,2
998,2009,68.7,2011,68,2
998,2011,68,2013,66.5,2
998,2013,66.5,2015,65.2,2
998,2015,65.2,2017,63.4,2
999,1960,100,2003,74.3,43
999,2003,74.3,2005,73.2,2
999,2005,73.2,2007,71.3,2
999,2013,72.4,2015,71.9,2
999,2015,71.9,2017,69.8,2
1000,1960,100,2003,75,43
1000,2003,75,2005,75,2
1000,2005,75,2007,70,2
1000,2007,70,2009,70,2
1000,2009,70,2011,57.5,2
1000,2011,57.5,2013,57.2,2
1000,2013,57.2,2015,57.2,2
1000,2015,57.2,2017,55.9,2
1001,1960,100,2003,75,43
1001,2003,75,2005,75,2
1001,2005,75,2007,74.2,2
1001,2007,74.2,2009,50.9,2
1001,2009,50.9,2011,49.7,2
1001,2011,49.7,2013,49.1,2
1001,2013,49.1,2015,48,2
1001,2015,48,2017,46.9,2
1002,2003,73.5,2005,68.9,2
1002,2009,99.7,2013,99,4
1002,2013,99,2017,87.1,4
1003,2007,99.8,2009,99.2,2
1003,2009,99.2,2011,95.8,2
1004,2003,100,2005,75,2
1004,2007,99.5,2009,99.2,2
1004,2009,99.2,2011,96.8,2
1005,2003,100,2005,75,2
1005,2007,100,2009,97.7,2
1005,2009,97.7,2011,97.7,2
1006,1960,100,2003,73.3,43
1006,2003,73.3,2005,72.8,2
1006,2005,72.8,2006,61.5,1
1006,2007,72.8,2009,68.7,2
1006,2009,68.7,2011,68.6,2
1006,2011,68.6,2013,66.6,2
1006,2013,66.6,2015,65.5,2
1006,2015,65.5,2017,64,2
1007,1985,100,2003,69.5,18
1007,2004,72.4,2006,72.2,2
1007,2006,72.2,2007,72.2,1
1007,2007,72.2,2009,66.7,2
1007,2009,66.7,2011,66.5,2
1007,2013,74.4,2015,74.2,2
1007,2015,74.2,2017,73.1,2
1008,1990,100,2003,70.6,13
1008,2004,70.7,2006,68.4,2
1008,2006,68.4,2007,68.4,1
1008,2007,68.4,2009,68.3,2
1008,2011,68.4,2013,68.3,2
1008,2013,68.3,2015,68.3,2
1008,2015,68.3,2017,64.5,2
1009,2004,66.6,2006,46,2
1009,2006,46,2007,46,1
1009,2007,46,2009,46,2
1009,2009,46,2011,45.9,2
1009,2011,45.9,2013,41.9,2
1010,1950,100,2003,75,53
1010,2003,75,2004,75,1
1010,2004,75,2006,73.6,2
1010,2006,73.6,2007,73.6,1
1010,2007,73.6,2009,73.6,2
1010,2009,73.6,2011,73.4,2
1010,2011,73.4,2015,73.1,4
1010,2015,73.1,2017,73.1,2
1011,1950,100,2003,75,53
1011,2003,75,2004,75,1
1011,2004,75,2006,74.1,2
1011,2006,74.1,2007,73.7,1
1011,2007,73.7,2009,73.7,2
1011,2009,73.7,2011,73.5,2
1011,2011,73.5,2015,73.5,4
1011,2015,73.5,2017,72.9,2
1012,1950,100,2003,75,53
1012,2003,75,2004,75,1
1012,2004,75,2006,73.5,2
1012,2006,73.5,2007,73.5,1
1012,2007,73.5,2009,71.2,2
1012,2009,71.2,2011,71,2
1012,2011,71,2013,69.6,2
1012,2013,69.6,2015,69.3,2
1012,2015,69.3,2017,69.3,2
1013,2003,40.4,2004,40.4,1
1013,2006,70.3,2007,58.8,1
1013,2007,58.8,2009,58.8,2
1013,2009,58.8,2011,56.9,2
1013,2013,99.8,2015,99.5,2
1014,1978,100,2003,71.8,25
1014,2003,71.8,2004,69.5,1
1014,2006,72.8,2007,54.4,1
1014,2007,54.4,2009,54.3,2
1014,2009,54.3,2011,53.6,2
1014,2013,54.5,2015,54.4,2
1014,2015,54.4,2017,54.4,2
1015,1978,100,2003,71.5,25
1015,2006,73.6,2007,67.9,1
1015,2007,67.9,2009,67.8,2
1015,2009,67.8,2011,67.5,2
1015,2011,67.5,2013,65.2,2
1015,2013,65.2,2015,64.4,2
1015,2015,64.4,2017,64.4,2
1016,1978,100,2003,72.6,25
1016,2003,72.6,2004,71.9,1
1016,2006,72,2007,63.3,1
1016,2007,63.3,2009,61.4,2
1016,2009,61.4,2011,60.7,2
1016,2011,60.7,2013,60.5,2
1016,2013,60.5,2015,60.3,2
1016,2015,60.3,2017,60.3,2
1017,2003,73.4,2004,11.6,1
1017,2004,11.6,2006,11.2,2
1017,2009,90.1,2011,88.7,2
1018,2003,59.9,2004,57.2,1
1018,2006,57.3,2007,32.4,1
1018,2007,32.4,2009,32.2,2
1018,2009,32.2,2011,30.9,2
1018,2011,30.9,2013,30.9,2
1019,2003,73.8,2004,36.3,1
1019,2006,54.9,2007,47.7,1
1019,2009,100,2011,97.4,2
1020,2003,73.4,2004,69.8,1
1020,2004,69.8,2006,59.9,2
1020,2007,67.6,2009,67.5,2
1020,2009,67.5,2011,66.6,2
1020,2011,66.6,2013,66.6,2
1021,2003,71.1,2004,70.7,1
1021,2004,70.7,2006,55.5,2
1021,2007,68.7,2009,67.4,2
1021,2009,67.4,2011,67.2,2
1021,2013,99,2015,99,2
1022,2003,13.8,2006,13.8,3
1022,2007,41.6,2009,41.6,2
1022,2009,41.6,2011,40.6,2
1022,2011,40.6,2013,23.6,2
1023,1994,100,2003,74.7,9
1023,2003,74.7,2005,73.7,2
1023,2005,73.7,2007,73.6,2
1023,2007,73.6,2009,73.6,2
1023,2009,73.6,2013,72.2,4
1023,2013,72.2,2015,72.1,2
1023,2015,72.1,2017,72,2
1024,1978,100,2007,70,29
1024,2007,70,2009,64.6,2
1024,2011,64.7,2013,62.3,2
1024,2013,62.3,2015,62.3,2
1024,2015,62.3,2017,62.3,2
1025,2003,20.1,2004,18.3,1
1025,2007,29.6,2009,29.5,2
1025,2011,99.6,2013,98.7,2
1025,2013,98.7,2015,98.5,2
1025,2015,98.5,2017,91.6,2
1026,1984,100,2003,63.3,19
1026,2003,63.3,2004,63.3,1
1026,2009,74.6,2011,73.8,2
1026,2011,73.8,2013,73.7,2
1026,2013,73.7,2015,73.4,2
1026,2015,73.4,2017,73.1,2
1027,1976,100,2003,73.5,27
1027,2003,73.5,2004,68.6,1
1027,2007,75,2009,75,2
1027,2009,75,2011,72.4,2
1027,2011,72.4,2015,72.1,4
1027,2015,72.1,2017,72.1,2
1028,1958,100,2003,19.5,45
1028,2003,19.5,2004,19.3,1
1028,2011,63.1,2013,62.7,2
1028,2013,62.7,2015,61.5,2
1028,2015,61.5,2016,61.5,1
1028,2016,61.5,2017,61.5,1
1029,1988,100,2003,74.7,15
1029,2003,74.7,2004,74.7,1
1029,2009,79.3,2011,76,2
1029,2011,76,2013,75.8,2
1029,2013,75.8,2015,75.5,2
1029,2015,75.5,2017,75.3,2
1030,1982,100,2003,70.8,21
1030,2003,70.8,2004,70.8,1
1030,2007,75,2009,71.7,2
1030,2011,74.9,2015,71.6,4
1030,2015,71.6,2017,70.6,2
1031,1960,100,2003,72.2,43
1031,2003,72.2,2004,72,1
1031,2007,75,2009,71.6,2
1031,2009,71.6,2011,71.6,2
1031,2011,71.6,2015,71.6,4
1032,2009,63.3,2011,61.9,2
1032,2011,61.9,2013,61.9,2
1032,2015,99.2,2017,94.5,2
1033,2003,48.6,2004,41.5,1
1033,2004,41.5,2006,37,2
1033,2011,99.3,2013,99,2
1033,2013,99,2015,97.8,2
1033,2015,97.8,2017,90,2
1034,1963,100,2011,73.5,48
1034,2011,73.5,2013,70.3,2
1034,2013,70.3,2015,67.2,2
1034,2015,67.2,2017,65.2,2
1035,1964,100,2003,75,39
1035,2003,75,2004,73.2,1
1035,2004,73.2,2006,73.1,2
1035,2007,73.9,2009,73.8,2
1035,2009,73.8,2013,72.9,4
1035,2013,72.9,2015,72.3,2
1035,2015,72.3,2017,72.3,2
1036,1965,100,2003,71.6,38
1036,2003,71.6,2004,71.6,1
1036,2004,71.6,2006,71.2,2
1036,2006,71.2,2007,70,1
1036,2013,72.2,2015,71.4,2
1036,2015,71.4,2017,70.4,2
1037,1960,100,2003,66.5,43
1037,2003,66.5,2004,66,1
1037,2006,67.4,2007,56,1
1037,2011,57.7,2013,54.7,2
1037,2015,54.8,2017,54.4,2
1038,1960,100,2003,74.7,43
1038,2004,75,2006,72.4,2
1038,2007,74.4,2009,63.5,2
1038,2009,63.5,2011,36.2,2
1038,2013,37,2015,34.8,2
1038,2015,34.8,2017,34.8,2
1039,1970,100,2003,46.6,33
1039,2004,50.1,2006,41.8,2
1039,2007,50.7,2009,46.2,2
1039,2011,47.3,2013,47.3,2
1039,2013,47.3,2015,46.4,2
1039,2015,46.4,2017,46.4,2
1040,1940,100,2003,74.7,63
1040,2003,74.7,2004,74.7,1
1040,2004,74.7,2006,70.2,2
1040,2006,70.2,2007,67.9,1
1040,2011,73.8,2015,70.1,4
1041,1956,100,2003,74,47
1041,2003,74,2004,71.2,1
1041,2007,74.1,2009,73.9,2
1041,2011,77.7,2015,73.7,4
1041,2015,73.7,2017,72.9,2
1042,1958,100,2003,72.7,45
1042,2003,72.7,2004,72.4,1
1042,2006,74,2007,71.6,1
1042,2007,71.6,2009,70.8,2
1042,2013,71.9,2015,71.4,2
1042,2015,71.4,2017,71.4,2
1043,1965,100,2003,75,38
1043,2003,75,2004,75,1
1043,2004,75,2006,75,2
1043,2006,75,2007,74.2,1
1043,2013,74.8,2015,74.6,2
1043,2015,74.6,2017,74.6,2
1044,1965,100,2003,75,38
1044,2003,75,2004,74.3,1
1044,2004,74.3,2006,74.1,2
1044,2009,75,2013,68.8,4
1044,2013,68.8,2015,66.6,2
1044,2015,66.6,2017,66.6,2
1045,1942,100,2003,75,61
1045,2003,75,2004,72.9,1
1045,2004,72.9,2006,52.2,2
1045,2007,75,2009,74.1,2
1045,2009,74.1,2013,74.1,4
1045,2013,74.1,2015,60,2
1045,2015,60,2017,60,2
1046,1942,100,2003,60.3,61
1046,2003,60.3,2004,57.1,1
1046,2004,57.1,2006,57.1,2
1046,2007,73.4,2009,72.7,2
1046,2009,72.7,2011,70.4,2
1046,2011,70.4,2013,70.3,2
1046,2013,70.3,2015,69.8,2
1046,2015,69.8,2017,69.8,2
1047,2003,68.2,2004,60,1
1047,2007,99.4,2009,99.4,2
1047,2009,99.4,2011,98.9,2
1047,2011,98.9,2015,98.9,4
1048,1938,100,2003,74.9,65
1048,2003,74.9,2004,74.9,1
1048,2004,74.9,2006,74.8,2
1048,2007,75,2009,73.7,2
1048,2009,73.7,2011,51.1,2
1048,2013,52.2,2015,48.2,2
1048,2015,48.2,2017,47,2
1049,2003,71.8,2004,71.8,1
1049,2004,71.8,2006,65.8,2
1049,2006,65.8,2007,56.6,1
1049,2009,100,2013,98.4,4
1049,2013,98.4,2017,90.7,4
1050,1958,100,2003,75,45
1050,2003,75,2004,75,1
1050,2004,75,2006,73,2
1050,2006,73,2007,71.6,1
1050,2009,74.8,2011,74.5,2
1050,2011,74.5,2015,73.8,4
1050,2015,73.8,2017,73.3,2
1051,1942,100,2003,72.8,61
1051,2003,72.8,2004,72.8,1
1051,2004,72.8,2006,65.9,2
1051,2007,75,2009,69.4,2
1051,2011,70.9,2013,69.9,2
1051,2013,69.9,2015,69.9,2
1051,2015,69.9,2017,69.9,2
1052,1958,100,2003,74.8,45
1052,2003,74.8,2004,40.4,1
1052,2007,75,2009,73.8,2
1052,2009,73.8,2011,73.4,2
1052,2011,73.4,2015,72.8,4
1053,1961,100,2006,34.8,45
1053,2007,75,2009,60.1,2
1053,2009,60.1,2011,57.9,2
1053,2011,57.9,2013,57.9,2
1053,2013,57.9,2015,56.1,2
1053,2015,56.1,2017,56.1,2
1054,1958,100,2006,72.9,48
1054,2007,75,2009,70.3,2
1054,2009,70.3,2011,70.1,2
1054,2013,70.8,2015,69.8,2
1054,2015,69.8,2017,69.7,2
1055,2002,68,2003,60.9,1
1055,2003,60.9,2005,59.3,2
1055,2006,65.5,2008,65.4,2
1055,2008,65.4,2010,65.3,2
1055,2010,65.3,2012,65.3,2
1055,2014,99.1,2016,95.2,2
1056,2003,73.8,2005,69,2
1056,2005,69,2006,68.7,1
1056,2008,70.1,2010,69.8,2
1056,2012,99.4,2014,98.7,2
1056,2014,98.7,2016,95.4,2
1057,1998,100,2002,100,4
1057,2002,100,2003,99.5,1
1057,2003,99.5,2005,75.1,2
1057,2006,97.6,2008,86,2
1057,2008,86,2010,83,2
1057,2012,91.3,2014,90.3,2
1057,2014,90.3,2016,87.9,2
1058,1969,100,2002,74.7,33
1058,2002,74.7,2003,73.1,1
1058,2003,73.1,2005,69.4,2
1058,2006,69.8,2008,69.7,2
1058,2008,69.7,2010,68.6,2
1058,2010,68.6,2012,68.4,2
1058,2012,68.4,2014,68.2,2
1058,2014,68.2,2016,67.5,2
1059,2001,100,2002,99.3,1
1059,2003,99.5,2005,77,2
1059,2010,98.5,2012,97.3,2
1059,2012,97.3,2014,96.4,2
1059,2014,96.4,2016,82.4,2
1060,1981,100,2002,74.2,21
1060,2002,74.2,2003,73.1,1
1060,2006,88.6,2008,74.2,2
1060,2008,74.2,2010,74.2,2
1060,2010,74.2,2012,72.3,2
1060,2012,72.3,2014,71.7,2
1061,2006,100,2007,75,1
1061,2011,87.7,2015,83.9,4
1062,1968,100,2005,74,37
1062,2005,74,2006,70.1,1
1062,2008,70.3,2010,69.5,2
1062,2012,69.7,2014,68.4,2
1063,2006,100,2008,100,2
1063,2008,100,2010,75,2
1064,2005,75,2006,70.7,1
1064,2008,84.6,2010,83.1,2
1064,2010,83.1,2014,83.1,4
1065,2008,100,2010,90.1,2
1066,2003,60.5,2005,59.2,2
1066,2011,73.5,2013,72.3,2
1066,2013,72.3,2017,70.4,4
1067,2003,72.4,2005,72.4,2
1067,2009,73.8,2011,73.8,2
1067,2013,87.2,2017,82.8,4
1068,1972,100,2003,46.3,31
1068,2003,46.3,2005,46.1,2
1068,2009,56.6,2015,56.3,6
1068,2015,56.3,2017,56.3,2
1069,1973,100,2003,69.3,30
1069,2003,69.3,2005,68.9,2
1069,2005,68.9,2007,68.6,2
1069,2013,73.2,2015,73.1,2
1070,1993,100,2003,64.1,10
1070,2003,64.1,2005,60.3,2
1070,2007,62.8,2009,62.3,2
1070,2011,70.1,2013,67,2
1071,1973,100,2003,49.3,30
1071,2003,49.3,2005,49.3,2
1071,2005,49.3,2009,47.4,4
1071,2009,47.4,2013,47.1,4
1071,2013,47.1,2015,45.6,2
1071,2015,45.6,2017,45.6,2
1072,2003,48.7,2005,46.4,2
1072,2009,58.7,2011,56.3,2
1072,2011,56.3,2013,50.5,2
1072,2015,99.9,2017,92.5,2
1073,1978,100,2005,34,27
1073,2005,34,2007,31.8,2
1073,2007,31.8,2009,30.3,2
1073,2009,30.3,2011,30.3,2
1073,2011,30.3,2013,30.3,2
1073,2013,30.3,2015,30.3,2
1073,2015,30.3,2017,30.3,2
1074,1942,100,2003,55.7,61
1074,2004,59.6,2005,52.3,1
1074,2005,52.3,2006,51.2,1
1074,2006,51.2,2007,37.4,1
1074,2009,45.1,2010,43.4,1
1074,2010,43.4,2011,42,1
1074,2012,46.9,2013,41.9,1
1074,2013,41.9,2014,36.7,1
1074,2015,41.3,2017,41.3,2
1075,2001,50.9,2003,50.2,2
1075,2003,50.2,2005,36.7,2
1075,2005,36.7,2007,36.7,2
1075,2007,36.7,2009,35.9,2
1075,2011,99.7,2013,99.2,2
1075,2013,99.2,2015,98.7,2
1075,2015,98.7,2017,80.6,2
1076,1972,100,2003,71.8,31
1076,2005,71.9,2007,71.5,2
1076,2007,71.5,2009,71.3,2
1076,2009,71.3,2011,70.3,2
1076,2013,71.2,2015,71.2,2
1076,2015,71.2,2017,67.6,2
1077,2003,64.7,2005,58.2,2
1077,2007,58.5,2009,53.8,2
1077,2011,99.8,2013,99.1,2
1077,2013,99.1,2015,98.4,2
1077,2015,98.4,2017,88.4,2
1078,1960,100,2001,68.5,41
1078,2001,68.5,2005,56.6,4
1078,2009,64.2,2013,63.9,4
1079,1965,100,2003,70.4,38
1079,2003,70.4,2005,70.4,2
1079,2005,70.4,2007,69.5,2
1079,2007,69.5,2009,68.8,2
1079,2011,70.5,2013,70,2
1079,2015,70.9,2017,70.8,2
1080,1965,100,2003,62.1,38
1080,2003,62.1,2005,62.1,2
1080,2005,62.1,2007,61.2,2
1080,2007,61.2,2009,61.1,2
1080,2015,69.7,2017,69.7,2
1081,1965,100,2003,69.5,38
1081,2005,71.6,2007,68,2
1081,2015,70.2,2017,70.1,2
1082,1975,100,2001,89.8,26
1082,2001,89.8,2005,59.5,4
1082,2009,67.4,2013,64.5,4
1082,2013,64.5,2015,58.2,2
1082,2015,58.2,2017,49.2,2
1083,2003,72.5,2005,70.3,2
1083,2011,96.1,2013,92,2
1083,2013,92,2015,89.5,2
1083,2015,89.5,2017,89,2
1084,1982,100,2003,73.2,21
1084,2003,73.2,2005,72.1,2
1084,2005,72.1,2007,71.6,2
1084,2007,71.6,2009,71.5,2
1084,2011,71.8,2013,71.8,2
1084,2013,71.8,2015,71.5,2
1084,2015,71.5,2017,71.2,2
1085,1984,100,2001,70.4,17
1085,2003,73.1,2005,71.4,2
1085,2005,71.4,2007,71.1,2
1085,2007,71.1,2009,70.8,2
1085,2013,74.4,2015,74.4,2
1085,2015,74.4,2017,73.5,2
1086,1986,100,2003,74.8,17
1086,2003,74.8,2005,72.6,2
1086,2005,72.6,2007,72.2,2
1086,2007,72.2,2009,72,2
1086,2015,74.1,2017,73.7,2
1087,1987,100,2003,74.8,16
1087,2003,74.8,2005,73.5,2
1087,2005,73.5,2007,72.3,2
1087,2011,73,2013,72,2
1087,2013,72,2015,72,2
1088,1958,100,2001,62.5,43
1088,2001,62.5,2005,50.3,4
1088,2013,58.2,2015,57,2
1088,2015,57,2017,55.7,2
1089,1899,100,2001,50.9,102
1089,2001,50.9,2005,49.9,4
1089,2005,49.9,2009,48.6,4
1089,2009,48.6,2013,45.9,4
1089,2013,45.9,2015,41.5,2
1089,2015,41.5,2017,41.4,2
1090,1899,100,2001,61.5,102
1090,2001,61.5,2005,53.9,4
1090,2009,74.3,2013,72,4
1090,2013,72,2017,72,4
1091,1899,100,2001,60.8,102
1091,2001,60.8,2005,48.2,4
1091,2005,48.2,2009,46.7,4
1091,2009,46.7,2013,46.5,4
1092,1899,100,2001,59.3,102
1092,2001,59.3,2005,50.4,4
1092,2005,50.4,2009,50.4,4
1092,2009,50.4,2013,49,4
1092,2013,49,2015,47.4,2
1092,2015,47.4,2017,47.4,2
1093,1899,100,2001,64.8,102
1093,2001,64.8,2005,58.9,4
1093,2009,65.9,2013,64.6,4
1093,2013,64.6,2015,61.7,2
1094,1899,100,2002,61.8,103
1094,2002,61.8,2005,53,3
1094,2005,53,2009,49,4
1094,2013,50.6,2015,49.7,2
1094,2015,49.7,2017,48.2,2
1095,1899,100,2001,63.2,102
1095,2001,63.2,2005,57.3,4
1095,2009,66.8,2013,64.5,4
1096,1944,100,2001,61,57
1096,2001,61,2005,50,4
1096,2009,67.7,2013,67.7,4
1096,2013,67.7,2015,60.5,2
1097,2001,44.2,2005,28,4
1098,1899,100,2001,62.3,102
1098,2001,62.3,2005,57.2,4
1098,2009,71,2013,67.7,4
1098,2013,67.7,2015,66.8,2
1098,2015,66.8,2017,66.8,2
1099,2001,100,2005,68.6,4
1099,2005,68.6,2009,59.1,4
1099,2013,65.4,2015,62.6,2
1099,2015,62.6,2017,62.6,2
1100,1993,100,2005,70.5,12
1100,2005,70.5,2007,66.6,2
1100,2013,70,2015,69.8,2
1101,2003,73.8,2005,71.2,2
1101,2011,95.8,2013,87.8,2
1101,2013,87.8,2015,84.8,2
1101,2015,84.8,2017,82.6,2
1102,1999,100,2003,70,4
1102,2003,70,2005,68.2,2
1102,2005,68.2,2007,68.2,2
1102,2011,72,2013,67.6,2
1103,2003,47.3,2005,39.1,2
1103,2009,48,2013,24.1,4
1103,2013,24.1,2015,16.9,2
1104,1899,100,2005,54.2,106
1104,2005,54.2,2009,48.2,4
1104,2015,51.7,2017,51.6,2
1105,1986,100,2005,59.4,19
1105,2009,66.7,2013,66.1,4
1105,2013,66.1,2015,64.3,2
1106,2013,85.3,2017,81.6,4
1107,2009,39.3,2013,32.9,4
1107,2015,98.1,2017,98.1,2
1108,1899,100,2005,25.2,106
1108,2007,28.7,2009,28.7,2
1108,2011,29.5,2013,28.9,2
1108,2013,28.9,2015,28.7,2
1108,2015,28.7,2017,28.7,2
1109,1899,100,2005,47.7,106
1109,2009,66.2,2013,52.5,4
1109,2013,52.5,2015,52.5,2
1109,2015,52.5,2017,50.9,2
1110,1970,100,2002,88.3,32
1110,2002,88.3,2003,73.4,1
1110,2003,73.4,2005,71.3,2
1110,2005,71.3,2006,71.3,1
1110,2006,71.3,2008,71.1,2
1110,2008,71.1,2010,71.1,2
1110,2010,71.1,2012,69.6,2
1110,2012,69.6,2014,69.4,2
1111,2000,100,2002,100,2
1111,2002,100,2003,94.4,1
1111,2003,94.4,2005,76.3,2
1111,2006,95.8,2008,93.4,2
1111,2010,94.8,2012,94.2,2
1111,2012,94.2,2014,92.2,2
1111,2014,92.2,2016,80.8,2
1112,2000,100,2002,100,2
1112,2002,100,2003,99.5,1
1112,2003,99.5,2005,74,2
1112,2006,92.5,2008,90.3,2
1112,2010,97.3,2012,95.6,2
1112,2012,95.6,2014,94.5,2
1112,2014,94.5,2016,81.6,2
1113,2001,100,2003,99.6,2
1113,2003,99.6,2005,95.8,2
1113,2006,99.1,2008,91.6,2
1113,2010,95.3,2012,95.3,2
1113,2012,95.3,2014,92.6,2
1113,2014,92.6,2016,81,2
1114,1982,100,2002,76.9,20
1114,2002,76.9,2003,71.3,1
1114,2003,71.3,2005,69.5,2
1114,2007,74.6,2008,73,1
1114,2008,73,2010,72.6,2
1114,2010,72.6,2012,72.6,2
1114,2012,72.6,2014,71.4,2
1114,2014,71.4,2016,71.4,2
1115,2003,59.2,2005,48.1,2
1115,2010,99.1,2012,98.5,2
1115,2012,98.5,2014,97.9,2
1115,2014,97.9,2016,92,2
1116,1962,100,2005,66.6,43
1116,2008,71,2010,70.8,2
1116,2010,70.8,2014,70.3,4
1116,2014,70.3,2016,70,2
1117,2002,64.4,2003,64,1
1117,2003,64,2005,58.4,2
1117,2005,58.4,2006,58.4,1
1117,2010,99,2012,98.1,2
1117,2012,98.1,2014,98.1,2
1117,2014,98.1,2016,88.6,2
1118,2007,100,2010,98.2,3
1118,2010,98.2,2012,97.9,2
1118,2012,97.9,2014,97.9,2
1118,2014,97.9,2016,88.4,2
1119,1978,100,2005,74.4,27
1119,2005,74.4,2006,71.7,1
1119,2008,72.5,2010,72,2
1119,2010,72,2014,70.8,4
1120,1956,100,2005,74,49
1120,2005,74,2006,70.5,1
1120,2006,70.5,2008,70.5,2
1120,2008,70.5,2010,68.7,2
1120,2012,70.8,2014,70.5,2
1121,1963,100,2005,68.7,42
1121,2005,68.7,2006,65.3,1
1121,2008,67.3,2010,66.4,2
1122,1963,100,2005,72.1,42
1122,2005,72.1,2006,65.4,1
1122,2008,70.1,2010,68.8,2
1122,2012,70.7,2014,70.5,2
1123,1957,100,2002,74.5,45
1123,2002,74.5,2003,74,1
1123,2003,74,2005,73.2,2
1123,2005,73.2,2006,73,1
1123,2008,74,2010,73.7,2
1123,2010,73.7,2012,72.8,2
1124,1997,100,2002,90.9,5
1124,2003,93.8,2005,74.8,2
1124,2006,95.6,2008,89.4,2
1124,2010,92,2012,87,2
1124,2012,87,2014,84.8,2
1124,2014,84.8,2016,77,2
1125,2002,54.6,2003,54,1
1125,2003,54,2005,51,2
1125,2008,100,2010,99.6,2
1125,2010,99.6,2012,97.4,2
1125,2012,97.4,2014,95.3,2
1125,2014,95.3,2016,87.5,2
1126,2007,100,2010,99,3
1126,2010,99,2012,98.5,2
1126,2012,98.5,2014,98.5,2
1126,2014,98.5,2016,89.1,2
1127,1973,100,2002,89.7,29
1127,2002,89.7,2003,74.5,1
1127,2003,74.5,2005,74.5,2
1127,2006,74.7,2008,74.6,2
1127,2008,74.6,2010,73.3,2
1127,2010,73.3,2012,73.3,2
1127,2012,73.3,2014,73.1,2
1127,2014,73.1,2016,73.1,2
1128,1992,100,2002,96.3,10
1128,2003,96.8,2005,74.5,2
1128,2006,97.3,2008,87.8,2
1128,2008,87.8,2010,87.6,2
1128,2012,89.8,2014,84.9,2
1128,2014,84.9,2016,75.4,2
1129,1991,100,2002,97,11
1129,2002,97,2003,96.8,1
1129,2003,96.8,2005,74.4,2
1129,2008,92.6,2010,92.4,2
1129,2010,92.4,2012,88.5,2
1129,2012,88.5,2014,83.6,2
1129,2014,83.6,2016,75.3,2
1130,1967,100,2005,38.6,38
1130,2005,38.6,2006,22.8,1
1130,2006,22.8,2008,21.1,2
1130,2008,21.1,2010,20.1,2
1130,2014,44.2,2016,39.3,2
1131,1966,100,2002,84.3,36
1131,2002,84.3,2003,70,1
1131,2003,70,2005,66.1,2
1131,2008,75,2010,74.1,2
1131,2010,74.1,2012,74.1,2
1131,2014,76.6,2016,76.1,2
1132,1955,100,2003,55.4,48
1132,2003,55.4,2005,45.1,2
1132,2006,56.4,2008,54.8,2
1132,2010,55.2,2012,53.5,2
1132,2012,53.5,2014,52.5,2
1132,2014,52.5,2016,50.7,2
1133,1969,100,2002,74.5,33
1133,2002,74.5,2003,71.2,1
1133,2003,71.2,2005,68.9,2
1133,2005,68.9,2006,67.9,1
1133,2006,67.9,2008,67.5,2
1133,2008,67.5,2010,65.2,2
1133,2010,65.2,2012,64.7,2
1133,2014,69.6,2016,69.6,2
1134,1999,100,2002,100,3
1134,2002,100,2003,99.8,1
1134,2003,99.8,2005,74.8,2
1134,2006,97.5,2008,97.2,2
1134,2008,97.2,2010,97.1,2
1134,2010,97.1,2012,95.5,2
1134,2012,95.5,2014,93.1,2
1134,2014,93.1,2016,88.9,2
1135,1975,100,2002,71.2,27
1135,2002,71.2,2003,70.7,1
1135,2003,70.7,2005,65.3,2
1135,2005,65.3,2006,62,1
1135,2008,66.2,2010,65.9,2
1135,2010,65.9,2012,65.2,2
1135,2012,65.2,2014,64.4,2
1135,2014,64.4,2016,64.4,2
1136,1979,100,2002,74.2,23
1136,2003,75.2,2005,73.9,2
