lable,Sample ID,Inspection Time of Prestate,Inspection Time of PostState IRI,Pre-State IRI,Post-State IRI,Inspection Post time for Sneff,Sneff ,,,Construction year,Functional inspection year,Structural inspection year,Number of samples,&,,,,,,,,
3,1326,2008,2021,1,1.445117149,2017,3.987548491,2008&2021&2017,,,,,,,,,,,,,,
3,1327,2008,2021,1,1.287095868,2017,3.535726362,2008&2021&2017,,,,,,,,,,,,,,
3,1328,2008,2021,1,1.69163397,2017,4.628226059,2008&2021&2017,,,,,,,,,,,,,,
3,1329,2008,2021,1,2.227630327,2017,4.064367444,2008&2021&2017,,,,,,,,,,,,,,
3,1330,2008,2021,1,2.231653321,2017,4.508477663,2008&2021&2017,,,,,,,,,,,,,,
3,1331,2008,2021,1,1.995270468,2017,4.006973699,2008&2021&2017,,,,,,,,,,,,,,
3,1332,2008,2021,1,1.470865586,2017,3.416135203,2008&2021&2017,,,,,,,,,,,,,,
3,1333,2008,2021,1,1.108193002,2017,4.786184922,2008&2021&2017,,,,,,,,,,,,,,
3,1334,2008,2021,1,1.147707421,2017,4.005403758,2008&2021&2017,,,,,,,,,,,,,,
3,1335,2008,2021,1,1.284678683,2017,4.187196487,2008&2021&2017,,,,,,,,,,,,,,
3,1336,2008,2021,1,1.57337713,2017,4.470565293,2008&2021&2017,,,,,,,,,,,,,,
3,1337,2008,2021,1,1.468988956,2017,4.645279884,2008&2021&2017,,,,,,,,,,,,,,
3,1338,2008,2021,1,0.949752425,2017,4.069077961,2008&2021&2017,,,,,,,,,,,,,,
3,1339,2008,2021,1,1.34750578,2017,3.280767596,2008&2021&2017,,,,,,,,,,,,,,
3,1340,2008,2021,1,1.983105968,2017,3.46201451,2008&2021&2017,,,,,,,,,,,,,,
3,1341,2008,2021,1,1.340398684,2017,4.41677808,2008&2021&2017,,,,,,,,,,,,,,
3,1342,2008,2021,1,0.878832698,2017,2.825806362,2008&2021&2017,,,,,,,,,,,,,,
3,1343,2008,2021,1,1.393822162,2017,3.513031,2008&2021&2017,,,,,,,,,,,,,,
3,1344,2008,2021,1,1.269679206,2017,3.614969063,2008&2021&2017,,,,,,,,,,,,,,
3,1345,2008,2021,1,0.994996408,2017,3.316099366,2008&2021&2017,,,,,,,,,,,,,,
3,1346,2008,2021,1,1.204528378,2017,4.090071754,2008&2021&2017,,,,,,,,,,,,,,
3,1347,2008,2021,1,1.354527495,2017,4.135069434,2008&2021&2017,,,,,,,,,,,,,,
3,1348,2008,2021,1,1.202180112,2017,3.242598767,2008&2021&2017,,,,,,,,,,,,,,
3,1349,2008,2021,1,0.992348039,2017,3.785298343,2008&2021&2017,,,,,,,,,,,,,,
3,1350,2008,2021,1,0.885255588,2017,4.963375089,2008&2021&2017,,,,,,,,,,,,,,
3,1351,2008,2021,1,0.898753226,2017,4.647978704,2008&2021&2017,,,,,,,,,,,,,,
3,1352,2008,2021,1,1.154439534,2017,4.313278863,2008&2021&2017,,,,,,,,,,,,,,
3,1353,2008,2021,1,1.303746132,2017,5.025630864,2008&2021&2017,,,,,,,,,,,,,,
3,1354,2008,2021,1,1.273061076,2017,5.292495161,2008&2021&2017,,,,,,,,,,,,,,
3,1355,2008,2021,1,1.705672724,2017,3.693778821,2008&2021&2017,,,,,,,,,,,,,,
3,1356,2008,2021,1,1.66539407,2017,5.058132707,2008&2021&2017,,,,,,,,,,,,,,
3,1357,2008,2021,1,1.018069475,2017,3.089660241,2008&2021&2017,,,,,,,,,,,,,,
3,1358,2008,2021,1,0.86283259,2017,3.967393732,2008&2021&2017,,,,,,,,,,,,,,
3,1359,2008,2021,1,0.79642894,2017,3.511067121,2008&2021&2017,,,,,,,,,,,,,,
3,1360,2008,2021,1,0.849804524,2017,4.079405117,2008&2021&2017,,,,,,,,,,,,,,
3,1361,2008,2021,1,1.049603289,2017,3.883791147,2008&2021&2017,,,,,,,,,,,,,,
3,1362,2008,2021,1,1.406726834,2017,5.193083882,2008&2021&2017,,,,,,,,,,,,,,
3,1363,2008,2021,1,1.602733282,2017,3.688033506,2008&2021&2017,,,,,,,,,,,,,,
3,1364,2008,2021,1,1.380684386,2017,3.968785985,2008&2021&2017,,,,,,,,,,,,,,
3,1365,2008,2021,1,1.059286515,2017,3.966940557,2008&2021&2017,,,,,,,,,,,,,,
3,1366,2008,2021,1,1.084230674,2017,5.002799687,2008&2021&2017,,,,,,,,,,,,,,
3,1367,2008,2021,1,1.12852632,2017,3.457626619,2008&2021&2017,,,,,,,,,,,,,,
3,1368,2008,2021,1,0.902067884,2017,3.738963469,2008&2021&2017,,,,,,,,,,,,,,
3,1369,2008,2021,1,1.047224996,2017,3.913963467,2008&2021&2017,,,,,,,,,,,,,,
3,1370,2008,2021,1,1.297850827,2017,3.478991449,2008&2021&2017,,,,,,,,,,,,,,
3,1371,2008,2021,1,1.068813568,2017,4.329655298,2008&2021&2017,,,,,,,,,,,,,,
3,1372,2008,2021,1,1.07049541,2017,4.135338916,2008&2021&2017,,,,,,,,,,,,,,
3,1373,2008,2021,1,1.537774515,2017,4.181814301,2008&2021&2017,,,,,,,,,,,,,,
3,1374,2008,2021,1,1.655338712,2017,4.530826166,2008&2021&2017,,,,,,,,,,,,,,
3,1375,2008,2021,1,1.562788917,2017,4.481002601,2008&2021&2017,,,,,,,,,,,,,,
3,1376,2008,2021,1,1.521875339,2017,2.980142527,2008&2021&2017,,,,,,,,,,,,,,
3,1377,2008,2021,1,1.249811985,2017,3.888507048,2008&2021&2017,,,,,,,,,,,,,,
3,1378,2008,2021,1,1.298373661,2017,4.237882631,2008&2021&2017,,,,,,,,,,,,,,
3,1379,2008,2021,1,1.718853522,2017,3.064229933,2008&2021&2017,,,,,,,,,,,,,,
3,1380,2008,2021,1,1.674503635,2017,4.176134002,2008&2021&2017,,,,,,,,,,,,,,
3,1381,2008,2021,1,2.047028939,2017,3.920700209,2008&2021&2017,,,,,,,,,,,,,,
3,1382,2008,2021,1,2.358373428,2017,4.075202453,2008&2021&2017,,,,,,,,,,,,,,
3,1383,2008,2021,1,1.819768682,2017,4.042646377,2008&2021&2017,,,,,,,,,,,,,,
3,1384,2008,2021,1,1.587779258,2017,4.206029627,2008&2021&2017,,,,,,,,,,,,,,
3,1385,2008,2021,1,1.352232587,2017,4.030522658,2008&2021&2017,,,,,,,,,,,,,,
3,1386,2008,2021,1,1.807728798,2017,3.829943195,2008&2021&2017,,,,,,,,,,,,,,
3,1387,2008,2021,1,2.610017522,2017,3.87983998,2008&2021&2017,,,,,,,,,,,,,,
3,1388,2008,2021,1,2.343688163,2017,4.213659306,2008&2021&2017,,,,,,,,,,,,,,
3,1389,2008,2021,1,2.327921498,2017,4.374322361,2008&2021&2017,,,,,,,,,,,,,,
3,1390,2008,2021,1,1.944064344,2017,5.149790605,2008&2021&2017,,,,,,,,,,,,,,
3,1391,2008,2021,1,1.362421495,2017,4.541552095,2008&2021&2017,,,,,,,,,,,,,,
3,1392,2008,2021,1,1.276198813,2017,5.813361055,2008&2021&2017,,,,,,,,,,,,,,
3,1393,2008,2021,1,1.053486288,2017,3.631801365,2008&2021&2017,,,,,,,,,,,,,,
3,1394,2008,2021,1,1.411393749,2017,4.693957388,2008&2021&2017,,,,,,,,,,,,,,
3,1395,2008,2021,1,1.539725464,2017,3.963604157,2008&2021&2017,,,,,,,,,,,,,,
3,1396,2008,2021,1,1.341735251,2017,4.059514057,2008&2021&2017,,,,,,,,,,,,,,
3,1397,2008,2021,1,1.41103327,2017,3.65378466,2008&2021&2017,,,,,,,,,,,,,,
3,1398,2008,2021,1,1.628185239,2017,3.588910298,2008&2021&2017,,,,,,,,,,,,,,
3,1399,2008,2021,1,1.534866282,2017,4.104566839,2008&2021&2017,,,,,,,,,,,,,,
3,1400,2008,2021,1,1.591433801,2017,3.450584297,2008&2021&2017,,,,,,,,,,,,,,
3,1401,2008,2021,1,1.748105377,2017,5.496770116,2008&2021&2017,,,,,,,,,,,,,,
3,1402,2008,2021,1,1.267806392,2017,2.953324538,2008&2021&2017,,,,,,,,,,,,,,
3,1403,2008,2021,1,0.978791912,2017,4.437939163,2008&2021&2017,,,,,,,,,,,,,,
3,1404,2008,2021,1,0.89024376,2017,2.593731653,2008&2021&2017,,,,,,,,,,,,,,
3,1405,2008,2021,1,0.854599458,2017,3.594007356,2008&2021&2017,,,,,,,,,,,,,,
3,1406,2008,2021,1,1.075325898,2017,3.100324753,2008&2021&2017,,,,,,,,,,,,,,
3,1407,2008,2021,1,1.399240939,2017,3.010685857,2008&2021&2017,,,,,,,,,,,,,,
3,1408,2008,2021,1,1.379207115,2017,2.462386685,2008&2021&2017,,,,,,,,,,,,,,
3,1409,2008,2021,1,1.297023679,2017,4.181144645,2008&2021&2017,,,,,,,,,,,,,,
3,1410,2008,2021,1,1.574375551,2017,3.758000406,2008&2021&2017,,,,,,,,,,,,,,
3,1411,2008,2021,1,1.438006701,2017,2.877374378,2008&2021&2017,,,,,,,,,,,,,,
3,1412,2008,2021,1,1.170211007,2017,3.902483219,2008&2021&2017,,,,,,,,,,,,,,
3,1413,2008,2021,1,1.331768819,2017,2.661638357,2008&2021&2017,,,,,,,,,,,,,,
3,1414,2008,2021,1,1.369402732,2017,3.493801853,2008&2021&2017,,,,,,,,,,,,,,
3,1415,2008,2021,1,1.357839017,2017,2.962895214,2008&2021&2017,,,,,,,,,,,,,,
3,1416,2008,2021,1,1.587461146,2017,2.829738659,2008&2021&2017,,,,,,,,,,,,,,
3,1417,2008,2021,1,1.41453773,2017,2.732994079,2008&2021&2017,,,,,,,,,,,,,,
3,1418,2008,2021,1,1.308545024,2017,3.177587026,2008&2021&2017,,,,,,,,,,,,,,
3,1419,2008,2021,1,1.64173286,2017,3.16399489,2008&2021&2017,,,,,,,,,,,,,,
3,1420,2008,2021,1,1.524300257,2017,2.497532528,2008&2021&2017,,,,,,,,,,,,,,
3,1421,2008,2021,1,1.130575984,2017,3.839945543,2008&2021&2017,,,,,,,,,,,,,,
3,1422,2008,2021,1,1.45532572,2017,2.975883889,2008&2021&2017,,,,,,,,,,,,,,
3,1423,2008,2021,1,1.759768971,2017,3.06104209,2008&2021&2017,,,,,,,,,,,,,,
3,1424,2008,2021,1,1.63881582,2017,4.738253647,2008&2021&2017,,,,,,,,,,,,,,
3,1425,2008,2021,1,2.432358406,2017,3.467283999,2008&2021&2017,,,,,,,,,,,,,,
3,1426,2008,2021,1,2.280581009,2017,2.807281845,2008&2021&2017,,,,,,,,,,,,,,
3,1427,2008,2021,1,1.086926832,2017,3.604879615,2008&2021&2017,,,,,,,,,,,,,,
3,1428,2008,2021,1,0.761376714,2017,3.081129702,2008&2021&2017,,,,,,,,,,,,,,
3,1429,2008,2021,1,0.733303032,2017,3.514389957,2008&2021&2017,,,,,,,,,,,,,,
3,1430,2008,2021,1,0.883291008,2017,2.615106807,2008&2021&2017,,,,,,,,,,,,,,
3,1431,2008,2021,1,1.030317731,2017,5.218541087,2008&2021&2017,,,,,,,,,,,,,,
3,1432,2008,2021,1,0.975103684,2017,2.926836675,2008&2021&2017,,,,,,,,,,,,,,
3,1433,2008,2021,1,1.116407669,2017,3.653981431,2008&2021&2017,,,,,,,,,,,,,,
3,1434,2008,2021,1,1.187968675,2017,2.678135542,2008&2021&2017,,,,,,,,,,,,,,
3,1435,2008,2021,1,0.848251866,2017,2.72442591,2008&2021&2017,,,,,,,,,,,,,,
3,1436,2008,2021,1,0.803800451,2017,3.87792525,2008&2021&2017,,,,,,,,,,,,,,
3,1437,2008,2021,1,0.919961674,2017,3.252955194,2008&2021&2017,,,,,,,,,,,,,,
3,1438,2008,2021,1,0.911920371,2017,3.800132574,2008&2021&2017,,,,,,,,,,,,,,
3,1439,2008,2021,1,1.049910391,2017,4.339681613,2008&2021&2017,,,,,,,,,,,,,,
3,1440,2008,2021,1,1.143412755,2017,2.490315112,2008&2021&2017,,,,,,,,,,,,,,
3,1441,2008,2021,1,0.928582036,2017,3.687831552,2008&2021&2017,,,,,,,,,,,,,,
3,1442,2008,2021,1,0.998736756,2017,3.023560611,2008&2021&2017,,,,,,,,,,,,,,
3,1443,2008,2021,1,1.390615162,2017,2.618940082,2008&2021&2017,,,,,,,,,,,,,,
3,1444,2008,2021,1,1.878121504,2017,3.540297943,2008&2021&2017,,,,,,,,,,,,,,
3,1445,2008,2021,1,3.122214892,2017,2.606175996,2008&2021&2017,,,,,,,,,,,,,,
3,1446,2008,2021,1,3.742122871,2017,2.970870902,2008&2021&2017,,,,,,,,,,,,,,
3,1447,2008,2021,1,2.358537705,2017,2.624927657,2008&2021&2017,,,,,,,,,,,,,,
3,1448,2008,2021,1,1.514447432,2017,3.687431099,2008&2021&2017,,,,,,,,,,,,,,
3,1449,2008,2021,1,1.825139835,2017,4.237466229,2008&2021&2017,,,,,,,,,,,,,,
3,1450,2008,2021,1,2.471021541,2017,3.043894846,2008&2021&2017,,,,,,,,,,,,,,
3,1451,2008,2021,1,2.817684501,2017,3.125400184,2008&2021&2017,,,,,,,,,,,,,,
3,1452,2008,2021,1,2.302332167,2017,3.241104105,2008&2021&2017,,,,,,,,,,,,,,
3,1453,2008,2021,1,2.185802113,2017,2.677514966,2008&2021&2017,,,,,,,,,,,,,,
3,1454,2008,2021,1,1.705588125,2017,3.413331368,2008&2021&2017,,,,,,,,,,,,,,
3,1455,2008,2021,1,1.318132319,2017,3.981366156,2008&2021&2017,,,,,,,,,,,,,,
3,1456,2008,2021,1,1.293565738,2017,4.716266712,2008&2021&2017,,,,,,,,,,,,,,
3,1457,2008,2021,1,1.172037554,2017,4.66746628,2008&2021&2017,,,,,,,,,,,,,,
3,1458,2008,2021,1,2.176295296,2017,3.405176895,2008&2021&2017,,,,,,,,,,,,,,
3,1459,2008,2021,1,2.268802129,2017,2.871662431,2008&2021&2017,,,,,,,,,,,,,,
3,1460,2008,2021,1,1.768507529,2017,3.105347033,2008&2021&2017,,,,,,,,,,,,,,
3,1461,2008,2021,1,2.009461739,2017,5.215518584,2008&2021&2017,,,,,,,,,,,,,,
3,1462,2008,2021,1,1.869732082,2017,2.915985005,2008&2021&2017,,,,,,,,,,,,,,
3,1463,2008,2021,1,1.467088112,2017,3.280767596,2008&2021&2017,,,,,,,,,,,,,,
3,1464,2008,2021,1,1.588812538,2017,4.475443712,2008&2021&2017,,,,,,,,,,,,,,
3,1465,2008,2021,1,2.315714918,2017,5.611956119,2008&2021&2017,,,,,,,,,,,,,,
3,1466,2008,2021,1,1.868220908,2017,3.066583336,2008&2021&2017,,,,,,,,,,,,,,
3,1467,2008,2021,1,2.062985946,2017,5.719879698,2008&2021&2017,,,,,,,,,,,,,,
3,1468,2008,2021,1,2.768154576,2017,3.287843977,2008&2021&2017,,,,,,,,,,,,,,
3,1469,2008,2021,1,2.328062136,2017,4.337193732,2008&2021&2017,,,,,,,,,,,,,,
3,1470,2008,2021,1,2.179079617,2017,2.881267356,2008&2021&2017,,,,,,,,,,,,,,
3,1471,2008,2021,1,2.020335353,2017,5.466477522,2008&2021&2017,,,,,,,,,,,,,,
3,1472,2008,2021,1,1.81738882,2017,2.917488235,2008&2021&2017,,,,,,,,,,,,,,
3,1473,2008,2021,1,1.591272627,2017,4.016080028,2008&2021&2017,,,,,,,,,,,,,,
3,1474,2008,2021,1,1.370523583,2017,3.22285439,2008&2021&2017,,,,,,,,,,,,,,
3,1475,2008,2021,1,1.367246539,2017,4.10102957,2008&2021&2017,,,,,,,,,,,,,,
3,1476,2008,2021,1,1.691052952,2017,3.566162156,2008&2021&2017,,,,,,,,,,,,,,
3,1477,2008,2021,1,2.914549303,2017,3.853138591,2008&2021&2017,,,,,,,,,,,,,,
3,1478,2008,2021,1,2.682106717,2017,3.017926403,2008&2021&2017,,,,,,,,,,,,,,
3,1479,2008,2021,1,1.5940414,2017,3.810644994,2008&2021&2017,,,,,,,,,,,,,,
3,1480,2008,2021,1,1.555664499,2017,3.280221312,2008&2021&2017,,,,,,,,,,,,,,
3,1481,2008,2021,1,1.345863364,2017,3.063161447,2008&2021&2017,,,,,,,,,,,,,,
3,1482,2008,2021,1,2.099134233,2017,2.736650545,2008&2021&2017,,,,,,,,,,,,,,
3,1483,2008,2021,1,2.418732147,2017,2.85621488,2008&2021&2017,,,,,,,,,,,,,,
3,1484,2008,2021,1,1.86447659,2017,3.290731579,2008&2021&2017,,,,,,,,,,,,,,
3,1485,2008,2021,1,2.041725356,2017,3.18779874,2008&2021&2017,,,,,,,,,,,,,,
3,1486,2008,2021,1,3.128377047,2017,4.038148634,2008&2021&2017,,,,,,,,,,,,,,
3,1487,2008,2021,1,3.423485036,2017,2.517530072,2008&2021&2017,,,,,,,,,,,,,,
3,1488,2008,2021,1,2.134875175,2017,4.414823123,2008&2021&2017,,,,,,,,,,,,,,
3,1489,2008,2021,1,1.684369391,2017,4.361332805,2008&2021&2017,,,,,,,,,,,,,,
3,1490,2008,2021,1,1.987637905,2017,3.951235128,2008&2021&2017,,,,,,,,,,,,,,
3,1491,2008,2021,1,2.373761686,2017,4.260700533,2008&2021&2017,,,,,,,,,,,,,,
3,1492,2008,2021,1,2.078648499,2017,3.988897966,2008&2021&2017,,,,,,,,,,,,,,
3,1493,2008,2021,1,1.388687625,2017,4.127766304,2008&2021&2017,,,,,,,,,,,,,,
3,1494,2008,2021,1,1.868244428,2017,4.106987093,2008&2021&2017,,,,,,,,,,,,,,
3,1495,2008,2021,1,2.196550638,2017,5.121866414,2008&2021&2017,,,,,,,,,,,,,,
3,1496,2008,2021,1,1.377171056,2017,3.41203553,2008&2021&2017,,,,,,,,,,,,,,
3,1497,2008,2021,1,0.856826072,2017,2.362071971,2008&2021&2017,,,,,,,,,,,,,,
3,1498,2008,2021,1,0.985310948,2017,3.672664358,2008&2021&2017,,,,,,,,,,,,,,
3,1499,2008,2021,1,1.137191363,2017,3.674405249,2008&2021&2017,,,,,,,,,,,,,,
3,1500,2008,2021,1,1.13073638,2017,2.485517244,2008&2021&2017,,,,,,,,,,,,,,
3,1501,2008,2021,1,1.040470328,2017,2.995013698,2008&2021&2017,,,,,,,,,,,,,,
3,1502,2008,2021,1,0.937296927,2017,2.854156858,2008&2021&2017,,,,,,,,,,,,,,
3,1503,2008,2021,1,1.156558231,2017,2.545112776,2008&2021&2017,,,,,,,,,,,,,,
3,1504,2008,2021,1,1.477500804,2017,3.271884546,2008&2021&2017,,,,,,,,,,,,,,
3,1505,2008,2021,1,1.257561063,2017,3.543049102,2008&2021&2017,,,,,,,,,,,,,,
3,1506,2008,2021,1,1.175361311,2017,3.456241106,2008&2021&2017,,,,,,,,,,,,,,
3,1507,2008,2021,1,1.117784774,2017,4.078625054,2008&2021&2017,,,,,,,,,,,,,,
3,1508,2008,2021,1,1.328792738,2017,3.621173039,2008&2021&2017,,,,,,,,,,,,,,
3,1509,2008,2021,1,1.640646135,2017,2.522133764,2008&2021&2017,,,,,,,,,,,,,,
3,1510,2008,2021,1,1.348440089,2017,4.385734214,2008&2021&2017,,,,,,,,,,,,,,
3,1511,2008,2021,1,1.647756227,2017,3.385371091,2008&2021&2017,,,,,,,,,,,,,,
3,1512,2008,2021,1,1.610280559,2017,4.417306259,2008&2021&2017,,,,,,,,,,,,,,
3,1513,2008,2021,1,1.094118757,2017,4.399962592,2008&2021&2017,,,,,,,,,,,,,,
3,1514,2008,2021,1,1.122321243,2017,4.310028378,2008&2021&2017,,,,,,,,,,,,,,
3,1515,2008,2021,1,1.475861098,2017,3.436290417,2008&2021&2017,,,,,,,,,,,,,,
3,1516,2008,2021,1,1.442387152,2017,4.994117035,2008&2021&2017,,,,,,,,,,,,,,
3,1517,2008,2021,1,1.123290877,2017,4.417129123,2008&2021&2017,,,,,,,,,,,,,,
3,1518,2008,2021,1,1.136359292,2017,3.952353427,2008&2021&2017,,,,,,,,,,,,,,
3,1519,2008,2021,1,1.147852291,2017,4.338271863,2008&2021&2017,,,,,,,,,,,,,,
3,1520,2008,2021,1,1.242595686,2017,3.551399005,2008&2021&2017,,,,,,,,,,,,,,
3,1521,2008,2021,1,1.397784298,2017,4.059769341,2008&2021&2017,,,,,,,,,,,,,,
3,1522,2008,2021,1,1.492442573,2017,3.500568411,2008&2021&2017,,,,,,,,,,,,,,
3,1523,2008,2021,1,1.541603147,2017,4.515056314,2008&2021&2017,,,,,,,,,,,,,,
3,1524,2008,2021,1,1.517675539,2017,4.444894852,2008&2021&2017,,,,,,,,,,,,,,
3,1525,2008,2021,1,1.695195455,2017,3.125400184,2008&2021&2017,,,,,,,,,,,,,,
3,1526,2008,2021,1,1.642997328,2017,6.193208594,2008&2021&2017,,,,,,,,,,,,,,
3,1527,2008,2021,1,1.194277962,2017,4.098587614,2008&2021&2017,,,,,,,,,,,,,,
3,1528,2008,2021,1,0.949780991,2017,5.678476163,2008&2021&2017,,,,,,,,,,,,,,
3,1529,2008,2021,1,1.107513456,2017,3.034792527,2008&2021&2017,,,,,,,,,,,,,,
3,1530,2008,2021,1,1.333935855,2017,5.845272449,2008&2021&2017,,,,,,,,,,,,,,
3,1531,2008,2021,1,1.321436271,2017,2.757124132,2008&2021&2017,,,,,,,,,,,,,,
3,1532,2008,2021,1,1.304880914,2017,5.976938806,2008&2021&2017,,,,,,,,,,,,,,
3,1533,2008,2021,1,1.16808186,2017,4.373864569,2008&2021&2017,,,,,,,,,,,,,,
3,1534,2008,2021,1,1.072858459,2017,3.802764427,2008&2021&2017,,,,,,,,,,,,,,
3,1535,2008,2021,1,1.296102155,2017,6.196833354,2008&2021&2017,,,,,,,,,,,,,,
3,1536,2008,2021,1,1.146426618,2017,5.303229767,2008&2021&2017,,,,,,,,,,,,,,
3,1537,2008,2021,1,0.845638294,2017,6.908940797,2008&2021&2017,,,,,,,,,,,,,,
3,1538,2008,2021,1,1.20969234,2017,4.827066699,2008&2021&2017,,,,,,,,,,,,,,
3,1539,2008,2021,1,1.674327565,2017,4.550184218,2008&2021&2017,,,,,,,,,,,,,,
3,1540,2008,2021,1,1.63148008,2017,4.665599,2008&2021&2017,,,,,,,,,,,,,,
3,1541,2008,2021,1,1.619271999,2017,3.619845885,2008&2021&2017,,,,,,,,,,,,,,
3,1542,2008,2021,1,1.715799718,2017,5.576913964,2008&2021&2017,,,,,,,,,,,,,,
3,1543,2008,2021,1,1.839014384,2017,3.66195887,2008&2021&2017,,,,,,,,,,,,,,
3,1544,2008,2021,1,1.924841754,2017,6.156010549,2008&2021&2017,,,,,,,,,,,,,,
3,1545,2008,2021,1,2.156288043,2017,5.612674606,2008&2021&2017,,,,,,,,,,,,,,
3,1546,2008,2021,1,2.58396118,2017,4.141324297,2008&2021&2017,,,,,,,,,,,,,,
3,1547,2008,2021,1,2.521789638,2017,7.366881782,2008&2021&2017,,,,,,,,,,,,,,
3,1548,2008,2021,1,2.333883784,2017,3.194867765,2008&2021&2017,,,,,,,,,,,,,,
3,1549,2008,2021,1,2.305185722,2017,7.300680536,2008&2021&2017,,,,,,,,,,,,,,
3,1550,2008,2021,1,2.885224597,2017,3.980548766,2008&2021&2017,,,,,,,,,,,,,,
3,1551,2008,2021,1,3.279219038,2017,6.673999208,2008&2021&2017,,,,,,,,,,,,,,
3,1552,2008,2021,1,3.064381679,2017,5.51372964,2008&2021&2017,,,,,,,,,,,,,,
3,1553,2008,2021,1,2.686618819,2017,5.904717072,2008&2021&2017,,,,,,,,,,,,,,
3,1554,2008,2021,1,2.318373602,2017,5.353948472,2008&2021&2017,,,,,,,,,,,,,,
3,1555,2008,2021,1,1.807286158,2017,5.387979507,2008&2021&2017,,,,,,,,,,,,,,
3,1556,2008,2021,1,1.121515472,2017,6.481699142,2008&2021&2017,,,,,,,,,,,,,,
3,1557,2008,2021,1,1.121685608,2017,4.403677802,2008&2021&2017,,,,,,,,,,,,,,
3,1558,2008,2021,1,1.578318806,2017,6.357094971,2008&2021&2017,,,,,,,,,,,,,,
3,1559,2008,2021,1,1.659449533,2017,4.18301752,2008&2021&2017,,,,,,,,,,,,,,
3,1560,2008,2021,1,1.756979394,2017,4.15965305,2008&2021&2017,,,,,,,,,,,,,,
3,1561,2008,2021,1,2.126030275,2017,4.613015675,2008&2021&2017,,,,,,,,,,,,,,
3,1562,2008,2021,1,1.792909079,2017,4.346592403,2008&2021&2017,,,,,,,,,,,,,,
3,1563,2008,2021,1,1.017588848,2017,5.779278239,2008&2021&2017,,,,,,,,,,,,,,
3,1564,2008,2021,1,0.963835422,2017,5.174831947,2008&2021&2017,,,,,,,,,,,,,,
3,1565,2008,2021,1,1.396101465,2017,5.886017838,2008&2021&2017,,,,,,,,,,,,,,
3,1566,2008,2021,1,1.712180805,2017,3.631271384,2008&2021&2017,,,,,,,,,,,,,,
3,1567,2008,2021,1,2.062069102,2017,4.583873203,2008&2021&2017,,,,,,,,,,,,,,
3,1568,2008,2021,1,2.017881821,2017,3.586412393,2008&2021&2017,,,,,,,,,,,,,,
3,1569,2008,2021,1,1.430297956,2017,2.778594738,2008&2021&2017,,,,,,,,,,,,,,
3,1570,2008,2021,1,1.621921197,2017,3.587773503,2008&2021&2017,,,,,,,,,,,,,,
3,1571,2008,2021,1,1.689959618,2017,2.885014161,2008&2021&2017,,,,,,,,,,,,,,
3,1572,2008,2021,1,1.346652625,2017,2.704653487,2008&2021&2017,,,,,,,,,,,,,,
3,1573,2008,2021,1,1.45372273,2017,3.496875166,2008&2021&2017,,,,,,,,,,,,,,
3,1574,2008,2021,1,2.399127131,2017,3.72067666,2008&2021&2017,,,,,,,,,,,,,,
3,1575,2008,2021,1,2.854427529,2017,2.994649653,2008&2021&2017,,,,,,,,,,,,,,
3,1576,2008,2021,1,1.963271402,2017,2.311809348,2008&2021&2017,,,,,,,,,,,,,,
3,1577,2008,2021,1,1.764100277,2017,4.062840835,2008&2021&2017,,,,,,,,,,,,,,
3,1578,2008,2021,1,1.865055304,2017,3.150930783,2008&2021&2017,,,,,,,,,,,,,,
3,1579,2008,2021,1,2.438005004,2017,3.244422592,2008&2021&2017,,,,,,,,,,,,,,
3,1580,2008,2021,1,2.820871352,2017,3.570706409,2008&2021&2017,,,,,,,,,,,,,,
3,1581,2008,2021,1,2.791577817,2017,3.837398075,2008&2021&2017,,,,,,,,,,,,,,
3,1582,2008,2021,1,2.651082926,2017,3.390407166,2008&2021&2017,,,,,,,,,,,,,,
3,1583,2008,2021,1,2.438240886,2017,2.396957991,2008&2021&2017,,,,,,,,,,,,,,
3,1584,2008,2021,1,2.423192854,2017,3.746424603,2008&2021&2017,,,,,,,,,,,,,,
3,1585,2008,2021,1,1.90337619,2017,3.265782543,2008&2021&2017,,,,,,,,,,,,,,
3,1586,2008,2021,1,1.943271885,2017,2.583084302,2008&2021&2017,,,,,,,,,,,,,,
3,1587,2008,2021,1,1.926872298,2017,3.025090835,2008&2021&2017,,,,,,,,,,,,,,
3,1588,2008,2021,1,1.899829794,2017,3.490727381,2008&2021&2017,,,,,,,,,,,,,,
3,1589,2008,2021,1,2.247225007,2017,3.41203553,2008&2021&2017,,,,,,,,,,,,,,
3,1590,2008,2021,1,3.085723563,2017,2.61153526,2008&2021&2017,,,,,,,,,,,,,,
3,1591,2008,2021,1,3.574128388,2017,3.006420258,2008&2021&2017,,,,,,,,,,,,,,
3,1592,2008,2021,1,2.796894953,2017,1.802485327,2008&2021&2017,,,,,,,,,,,,,,
3,1593,2008,2021,1,2.257660661,2017,2.513860506,2008&2021&2017,,,,,,,,,,,,,,
3,1594,2008,2021,1,2.15904087,2017,3.366917859,2008&2021&2017,,,,,,,,,,,,,,
3,1595,2008,2021,1,2.187034134,2017,3.256040649,2008&2021&2017,,,,,,,,,,,,,,
3,1596,2008,2021,1,2.412339799,2017,2.71973206,2008&2021&2017,,,,,,,,,,,,,,
3,1597,2008,2021,1,2.298600873,2017,2.996863904,2008&2021&2017,,,,,,,,,,,,,,
